651,0001800667,FROG,JFrog Ltd,7372,Services-Prepackaged Software
652,0001801602,SBIG,"SpringBig Holdings, Inc.",7371,Services-Computer Programming Services
653,0001801661,SKLZ,Skillz Inc.,7374,Services-Computer Processing & Data Preparation
654,0001802450,MSPR,"MSP Recovery, Inc.",7374,Services-Computer Processing & Data Preparation
655,0001802883,API,"Agora, Inc.",7372,Services-Prepackaged Software
656,0001803407,OST,"Ostin Technology Group Co., Ltd.",3679,"Electronic Components, NEC"
657,0001804583,RAASY,Cloopen Group Holding Ltd,7372,Services-Prepackaged Software
658,0001805385,EVLV,"Evolv Technologies Holdings, Inc.",3577,"Computer Peripheral Equipment, NEC"
659,0001805651,MKTW,"MARKETWISE, INC.",7372,Services-Prepackaged Software
660,0001805833,SST,"System1, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
661,0001806837,VERX,"Vertex, Inc.",7372,Services-Prepackaged Software
662,0001807166,AMST,Amesite Inc.,7372,Services-Prepackaged Software
663,0001807794,CRDO,Credo Technology Group Holding Ltd,3674,Semiconductors & Related Devices
664,0001809519,GDRX,"GoodRx Holdings, Inc.",7374,Services-Computer Processing & Data Preparation
665,0001810019,RXT,"Rackspace Technology, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
666,0001810806,U,Unity Software Inc.,7372,Services-Prepackaged Software
667,0001811935,PTRN,Pattern Group Inc.,5961,Retail-Catalog & Mail-Order Houses
668,0001811999,FMHS,"FARMHOUSE, INC. /NV",7370,"Services-Computer Programming, Data Processing, Etc."
669,0001815566,IFBD,"Infobird Co., Ltd",7372,Services-Prepackaged Software
670,0001815632,TGCB,"Tego Cyber, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
671,0001816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,7374,Services-Computer Processing & Data Preparation
672,0001816723,GRFXF,Graphex Group Ltd,3620,Electrical Industrial Apparatus
673,0001817760,SMTK,"SmartKem, Inc.",3674,Semiconductors & Related Devices
674,0001818201,CCC,CCC Intelligent Solutions Holdings Inc.,7372,Services-Prepackaged Software
675,0001819794,HTOO,Fusion Fuel Green PLC,3620,Electrical Industrial Apparatus
676,0001819928,DV,"DoubleVerify Holdings, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
677,0001819974,SKYT,"SkyWater Technology, Inc",3674,Semiconductors & Related Devices
678,0001820144,GRND,Grindr Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
679,0001820875,CXAI,CXApp Inc.,7372,Services-Prepackaged Software
680,0001821175,MSGM,Motorsport Games Inc.,7372,Services-Prepackaged Software
681,0001821769,NVTS,Navitas Semiconductor Corp,3674,Semiconductors & Related Devices
682,0001821866,BTQ,BTQ Technologies Corp.,7370,"Services-Computer Programming, Data Processing, Etc."
683,0001823306,LSPD,Lightspeed Commerce Inc.,7372,Services-Prepackaged Software
684,0001823593,TSPH,TuSimple Holdings Inc.,7373,Services-Computer Integrated Systems Design
685,0001823878,MYPS,"PLAYSTUDIOS, Inc.",7372,Services-Prepackaged Software
686,0001824814,CGNT,Cognyte Software Ltd.,7372,Services-Prepackaged Software
687,0001824920,IONQ,"IonQ, Inc.",7373,Services-Computer Integrated Systems Design
688,0001825155,TIXT,TELUS International (Cda) Inc.,7374,Services-Computer Processing & Data Preparation
689,0001825452,ONFO,"Onfolio Holdings, Inc",7374,Services-Computer Processing & Data Preparation
690,0001825875,RAYA,Erayak Power Solution Group Inc.,3621,Motors & Generators
691,0001826011,BNZI,"Banzai International, Inc.",7372,Services-Prepackaged Software
692,0001826660,WETH,Wetouch Technology Inc.,3577,"Computer Peripheral Equipment, NEC"
693,0001826681,PDYN,Palladyne AI Corp.,7372,Services-Prepackaged Software
694,0001827090,CERT,"Certara, Inc.",7372,Services-Prepackaged Software
695,0001828016,PLTK,Playtika Holding Corp.,7374,Services-Computer Processing & Data Preparation
696,0001828102,KARO,Karooooo Ltd.,7372,Services-Prepackaged Software
697,0001828108,AUR,"Aurora Innovation, Inc.",7373,Services-Computer Integrated Systems Design
698,0001828161,FTCI,"FTC Solar, Inc.",3674,Semiconductors & Related Devices
699,0001828791,DSP,Viant Technology Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
700,0001828805,ALMU,"Aeluma, Inc.",3674,Semiconductors & Related Devices
701,0001829118,TUYA,Tuya Inc.,7372,Services-Prepackaged Software
702,0001829280,FORA,Forian Inc.,7374,Services-Computer Processing & Data Preparation
703,0001829864,TASK,"TaskUs, Inc.",7374,Services-Computer Processing & Data Preparation
704,0001829959,DCBO,Docebo Inc.,7372,Services-Prepackaged Software
705,0001830043,BMBL,Bumble Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
706,0001830081,RUM,Rumble Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
707,0001831096,GEG,"Great Elm Group, Inc.",7372,Services-Prepackaged Software
708,0001831651,SHLS,"Shoals Technologies Group, Inc.",3674,Semiconductors & Related Devices
709,0001831840,SEMR,"SEMrush Holdings, Inc.",7372,Services-Prepackaged Software
710,0001831907,LUXE,LuxExperience B.V.,5961,Retail-Catalog & Mail-Order Houses
711,0001832487,GUER,"Guerrilla RF, Inc.",3674,Semiconductors & Related Devices
712,0001834488,NABL,"N-able, Inc.",7372,Services-Prepackaged Software
713,0001834584,CPNG,"Coupang, Inc.",5961,Retail-Catalog & Mail-Order Houses
714,0001835632,MRVL,"Marvell Technology, Inc.",3674,Semiconductors & Related Devices
715,0001835830,KVYO,"Klaviyo, Inc.",7372,Services-Prepackaged Software
716,0001835963,GLBE,Global-E Online Ltd.,7372,Services-Prepackaged Software
717,0001836470,SRAD,Sportradar Group AG,7370,"Services-Computer Programming, Data Processing, Etc."
718,0001836833,PL,Planet Labs PBC,3663,Radio & Tv Broadcasting & Communications Equipment
719,0001836934,ZENV,Zenvia Inc.,7372,Services-Prepackaged Software
720,0001836981,BBAI,"BigBear.ai Holdings, Inc.",7372,Services-Prepackaged Software
721,0001837014,SMRT,"SmartRent, Inc.",7373,Services-Computer Integrated Systems Design
722,0001837686,VMEO,"Vimeo, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
723,0001838163,BNAI,Brand Engagement Network Inc.,7373,Services-Computer Integrated Systems Design
724,0001838359,RGTI,"Rigetti Computing, Inc.",7371,Services-Computer Programming Services
725,0001838413,YMM,Full Truck Alliance Co. Ltd.,7372,Services-Prepackaged Software
726,0001839285,HCTI,"Healthcare Triangle, Inc.",7373,Services-Computer Integrated Systems Design
727,0001840317,VEEA,VEEA INC.,7373,Services-Computer Integrated Systems Design
728,0001840416,SSM,Sono Group N.V.,3674,Semiconductors & Related Devices
729,0001840502,TBLA,Taboola.com Ltd.,7370,"Services-Computer Programming, Data Processing, Etc."
730,0001840706,SOPH,SOPHiA GENETICS SA,7374,Services-Computer Processing & Data Preparation
731,0001840856,SOUN,"SOUNDHOUND AI, INC.",7372,Services-Prepackaged Software
732,0001841209,HOLO,MicroCloud Hologram Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
733,0001841761,GROV,"Grove Collaborative Holdings, Inc.",5961,Retail-Catalog & Mail-Order Houses
734,0001841925,INDI,"indie Semiconductor, Inc.",3674,Semiconductors & Related Devices
735,0001842566,AISP,"Airship AI Holdings, Inc.",7372,Services-Prepackaged Software
736,0001842718,IAS,INTEGRAL AD SCIENCE HOLDING CORP.,7370,"Services-Computer Programming, Data Processing, Etc."
737,0001842731,SMWB,SIMILARWEB LTD.,7370,"Services-Computer Programming, Data Processing, Etc."
738,0001842827,BZ,Kanzhun Ltd,7370,"Services-Computer Programming, Data Processing, Etc."
739,0001845338,MNDY,monday.com Ltd.,7372,Services-Prepackaged Software
740,0001845437,NPWR,NET Power Inc.,3620,Electrical Industrial Apparatus
741,0001846069,NXDR,"Nextdoor Holdings, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
742,0001847806,GNS,Genius Group Ltd,7372,Services-Prepackaged Software
743,0001848672,GDLG,Glidelogic Corp.,7371,Services-Computer Programming Services
744,0001848739,GDEV,GDEV Inc.,7371,Services-Computer Programming Services
745,0001849396,NEXN,Nexxen International Ltd.,7370,"Services-Computer Programming, Data Processing, Etc."
746,0001849635,DJT,Trump Media & Technology Group Corp.,7370,"Services-Computer Programming, Data Processing, Etc."
747,0001850235,HEPS,D-MARKET Electronic Services & Trading,5961,Retail-Catalog & Mail-Order Houses
748,0001851003,ZETA,Zeta Global Holdings Corp.,7372,Services-Prepackaged Software
749,0001851961,GCTS,"GCT Semiconductor Holding, Inc.",3674,Semiconductors & Related Devices
750,0001853138,KDK,"Kodiak AI, Inc.",7373,Services-Computer Integrated Systems Design
751,0001853145,EVCM,EverCommerce Inc.,7372,Services-Prepackaged Software
752,0001853630,HMELF,Hold Me Ltd,7372,Services-Prepackaged Software
753,0001853825,TZUP,THUMZUP MEDIA Corp,7374,Services-Computer Processing & Data Preparation
754,0001854445,VRAR,"Glimpse Group, Inc.",7371,Services-Computer Programming Services
755,0001854526,BRQL,BrooQLy Inc.,7374,Services-Computer Processing & Data Preparation
756,0001854545,DDL,Dingdong (Cayman) Ltd,5961,Retail-Catalog & Mail-Order Houses
757,0001854587,CLBT,Cellebrite DI Ltd.,7372,Services-Prepackaged Software
758,0001855447,TYGO,"TIGO ENERGY, INC.",3674,Semiconductors & Related Devices
759,0001855467,MOBX,"MOBIX LABS, INC",3674,Semiconductors & Related Devices
760,0001855747,BLND,"Blend Labs, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
761,0001856314,YOU,"Clear Secure, Inc.",7372,Services-Prepackaged Software
762,0001857816,GCT,GigaCloud Technology Inc,5961,Retail-Catalog & Mail-Order Houses
763,0001858007,GDST,Goldenstone Acquisition Ltd.,3620,Electrical Industrial Apparatus
764,0001859690,ARQQ,Arqit Quantum Inc.,7372,Services-Prepackaged Software
765,0001861233,ILLMF,illumin Holdings Inc.,7374,Services-Computer Processing & Data Preparation
766,0001861795,DH,Definitive Healthcare Corp.,7372,Services-Prepackaged Software
767,0001861841,ARBE,Arbe Robotics Ltd.,7373,Services-Computer Integrated Systems Design
768,0001861974,ECX,ECARX Holdings Inc.,7373,Services-Computer Integrated Systems Design
769,0001863006,VLN,Valens Semiconductor Ltd.,3674,Semiconductors & Related Devices
770,0001865107,AKA,A.K.A. BRANDS HOLDING CORP.,5961,Retail-Catalog & Mail-Order Houses
771,0001865111,ALSAF,Alpha Star Acquisition Corp,7372,Services-Prepackaged Software
772,0001866368,CWAN,"Clearwater Analytics Holdings, Inc.",7372,Services-Prepackaged Software
773,0001866633,CCSI,"Consensus Cloud Solutions, Inc.",7372,Services-Prepackaged Software
774,0001866692,AMPL,"Amplitude, Inc.",7372,Services-Prepackaged Software
775,0001867072,KD,"Kyndryl Holdings, Inc.",7373,Services-Computer Integrated Systems Design
776,0001867729,WRD,WeRide Inc.,7373,Services-Computer Integrated Systems Design
777,0001867834,BRAG,Bragg Gaming Group Inc.,7377,Services-Computer Rental & Leasing
778,0001868079,PMEDF,Predictmedix Inc.,7372,Services-Prepackaged Software
779,0001868395,YIBO,Planet Image International Ltd,3577,"Computer Peripheral Equipment, NEC"
780,0001868419,CYCU,"Cycurion, Inc.",7371,Services-Computer Programming Services
781,0001868778,INFA,Informatica Inc.,7372,Services-Prepackaged Software
782,0001868995,CINT,CI&T Inc,7371,Services-Computer Programming Services
783,0001871638,BZAI,"Blaize Holdings, Inc.",3674,Semiconductors & Related Devices
784,0001872090,YXT,YXT.COM GROUP HOLDING Ltd,7372,Services-Prepackaged Software
785,0001872302,,Nano Labs Ltd,3674,Semiconductors & Related Devices
786,0001872964,MTEK,Maris Tech Ltd.,3669,"Communications Equipment, NEC"
787,0001873454,RYET,Ruanyun Edai Technology Inc.,7372,Services-Prepackaged Software
788,0001873722,BBLR,Bubblr Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
789,0001874097,CYN,Cyngn Inc.,7371,Services-Computer Programming Services
790,0001874315,SATL,Satellogic Inc.,3663,Radio & Tv Broadcasting & Communications Equipment
791,0001874875,HOUR,"Hour Loop, Inc",5961,Retail-Catalog & Mail-Order Houses
792,0001875493,CSLMF,CSLM ACQUISITION CORP.,7373,Services-Computer Integrated Systems Design
793,0001875547,LCFY,Locafy Ltd,7370,"Services-Computer Programming, Data Processing, Etc."
794,0001877461,CBDW,1606 CORP.,7372,Services-Prepackaged Software
795,0001879001,VRSSF,Verses AI Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
796,0001879373,GTIJF,GRAPHJET TECHNOLOGY,3620,Electrical Industrial Apparatus
797,0001880343,AMZE,"AMAZE HOLDINGS, INC.",5961,Retail-Catalog & Mail-Order Houses
798,0001880431,VHAI,Vocodia Holdings Corp,7371,Services-Computer Programming Services
799,0001884164,KWIK,"KwikClick, Inc.",7374,Services-Computer Processing & Data Preparation
800,0001885849,TFLM,Tofla Megaline Inc.,7372,Services-Prepackaged Software
801,0001886894,SNAL,"Snail, Inc.",7372,Services-Prepackaged Software
802,0001887673,WLDS,Wearable Devices Ltd.,3576,Computer Communications Equipment
803,0001888151,FMTOF,Femto Technologies Inc.,7372,Services-Prepackaged Software
804,0001888525,UBXG,U-BX Technology Ltd.,7370,"Services-Computer Programming, Data Processing, Etc."
805,0001889823,DFSC,DEFSEC Technologies Inc.,7372,Services-Prepackaged Software
806,0001889956,OS,"OneStream, Inc.",7372,Services-Prepackaged Software
807,0001892322,HTCR,"HeartCore Enterprises, Inc.",7374,Services-Computer Processing & Data Preparation
808,0001894693,SVRE,SaverOne 2014 Ltd.,7371,Services-Computer Programming Services
809,0001895597,ICG,Intchains Group Ltd,3674,Semiconductors & Related Devices
810,0001895618,GXAI,GAXOS.AI INC.,7372,Services-Prepackaged Software
811,0001898474,SGN,"Signing Day Sports, Inc.",7374,Services-Computer Processing & Data Preparation
812,0001899005,BMR,Beamr Imaging Ltd.,7372,Services-Prepackaged Software
813,0001899830,PERF,Perfect Corp.,7372,Services-Prepackaged Software
814,0001901279,NYAX,Nayax Ltd.,7372,Services-Prepackaged Software
815,0001902314,MPTI,"M-tron Industries, Inc.",3679,"Electronic Components, NEC"
816,0001902733,NCNO,"nCino, Inc.",7372,Services-Prepackaged Software
817,0001903145,GRRR,Gorilla Technology Group Inc.,7372,Services-Prepackaged Software
818,0001905660,HUBC,Hub Cyber Security Ltd.,3576,Computer Communications Equipment
819,0001907982,QBTS,D-Wave Quantum Inc.,7374,Services-Computer Processing & Data Preparation
820,0001908705,GLE,Global Engine Group Holding Ltd,7374,Services-Computer Processing & Data Preparation
821,0001909770,KHOB,KHEOBA CORP.,7371,Services-Computer Programming Services
822,0001910139,MBLY,Mobileye Global Inc.,7372,Services-Prepackaged Software
823,0001911545,GITS,"Global Interactive Technologies, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
824,0001912884,RPGL,Republic Power Group Ltd,7372,Services-Prepackaged Software
825,0001913749,GMM,Global Mofy AI Ltd,7370,"Services-Computer Programming, Data Processing, Etc."
826,0001919847,SFWJ,"Software Effective Solutions, Corp.",7371,Services-Computer Programming Services
827,0001920294,RZLV,REZOLVE AI PLC,7370,"Services-Computer Programming, Data Processing, Etc."
828,0001924064,RLNDF,RoyaLand Co Ltd.,7372,Services-Prepackaged Software
829,0001927578,NTCL,NetClass Technology Inc,7372,Services-Prepackaged Software
830,0001930179,ARBB,ARB IOT Group Ltd,7373,Services-Computer Integrated Systems Design
831,0001930419,ALRTF,ALR Technologies SG Ltd.,3669,"Communications Equipment, NEC"
832,0001933359,NTCS,Natics Corp.,7374,Services-Computer Processing & Data Preparation
833,0001935172,AIXI,Xiao-I Corp,7372,Services-Prepackaged Software
834,0001940177,PODC,"PodcastOne, Inc.",7370,"Services-Computer Programming, Data Processing, Etc."
835,0001940941,MFI,mF International Ltd,7371,Services-Computer Programming Services
836,0001941189,TANAF,Tian'an Technology Group Ltd,3621,Motors & Generators
837,0001943289,SVCO,"Silvaco Group, Inc.",7372,Services-Prepackaged Software
838,0001943896,RBRK,"Rubrik, Inc.",7372,Services-Prepackaged Software
839,0001944399,ELWS,"Earlyworks Co., Ltd.",7371,Services-Computer Programming Services
840,0001946585,TKMO,"Tekumo, Inc.",7372,Services-Prepackaged Software
841,0001951222,LAES,SEALSQ Corp,3674,Semiconductors & Related Devices
842,0001954694,LGCL,Lucas GC Ltd,7370,"Services-Computer Programming, Data Processing, Etc."
843,0001956955,UMAC,"Unusual Machines, Inc.",3663,Radio & Tv Broadcasting & Communications Equipment
844,0001964946,YAAS,Youxin Technology Ltd,7372,Services-Prepackaged Software
845,0001965143,NVNI,Nvni Group Ltd,7372,Services-Prepackaged Software
846,0001967397,LZMH,LZ Technology Holdings Ltd,7371,Services-Computer Programming Services
847,0001967621,ATGL,Alpha Technology Group Ltd,7371,Services-Computer Programming Services
848,0001969302,PONY,Pony AI Inc.,7373,Services-Computer Integrated Systems Design
849,0001969401,LGCB,Linkage Global Inc,5961,Retail-Catalog & Mail-Order Houses
850,0001970743,RMXI,"RMX INDUSTRIES, INC.",7370,"Services-Computer Programming, Data Processing, Etc."
851,0001971975,ABXXF,Abaxx Technologies Inc.,7372,Services-Prepackaged Software
852,0001972074,LNKS,Linkers Industries Ltd,3670,Electronic Components & Accessories
853,0001973239,ARM,ARM HOLDINGS PLC /UK,3674,Semiconductors & Related Devices
854,0001974138,NATL,NCR Atleos Corp,3578,Calculating & Accounting Machines (No Electronic Computers)
855,0001976663,NXNT,"Nexscient, Inc.",7372,Services-Prepackaged Software
856,0001976695,MNDR,Mobile-health Network Solutions,7372,Services-Prepackaged Software
857,0001976923,YQAI,"YOUNEEQAI TECHNICAL SERVICES, INC.",7371,Services-Computer Programming Services
858,0001977837,ALXY,MADE IN USA INC.,7374,Services-Computer Processing & Data Preparation
859,0001979407,ORKT,ORANGEKLOUD TECHNOLOGY INC.,7372,Services-Prepackaged Software
860,0001980295,IMAA,IMA Tech,7372,Services-Prepackaged Software
861,0001981462,LDTCF,LeddarTech Holdings Inc.,7372,Services-Prepackaged Software
862,0001981535,SBET,"SharpLink Gaming, Inc.",7372,Services-Prepackaged Software
863,0001982448,BLIV,BeLive Holdings,7373,Services-Computer Integrated Systems Design
864,0001982960,KNRX,KNOREX LTD.,7370,"Services-Computer Programming, Data Processing, Etc."
865,0001983324,RMSG,Real Messenger Corp,7370,"Services-Computer Programming, Data Processing, Etc."
866,0001983736,GOAI,Eva Live Inc,7370,"Services-Computer Programming, Data Processing, Etc."
867,0001985554,LDXC,Londax Corp.,7371,Services-Computer Programming Services
868,0001989788,GAFC,Guru App Factory Corp,7371,Services-Computer Programming Services
869,0001990251,WCT,Wellchange Holdings Co Ltd,7372,Services-Prepackaged Software
870,0001990354,WAY,Waystar Holding Corp.,7373,Services-Computer Integrated Systems Design
871,0001990950,SELX,Semilux International Ltd.,3674,Semiconductors & Related Devices
872,0001991605,YMT,Yimutian Inc.,7374,Services-Computer Processing & Data Preparation
873,0001992092,ZDAN,Zerolimit Technology Holding Co. Ltd.,7372,Services-Prepackaged Software
874,0001992243,TE,T1 Energy Inc.,3674,Semiconductors & Related Devices
875,0001993097,MASK,3 E Network Technology Group Ltd,7371,Services-Computer Programming Services
876,0001993400,FATN,Fatpipe Inc/UT,7372,Services-Prepackaged Software
877,0001993727,SNT,Senstar Technologies Corp,3669,"Communications Equipment, NEC"
878,0001994373,HNIT,Huineng Technology Corp,7374,Services-Computer Processing & Data Preparation
879,0001997403,ZENA,"ZenaTech, Inc.",7372,Services-Prepackaged Software
880,0001997698,PRGY,IGTA Merger Sub Ltd,7370,"Services-Computer Programming, Data Processing, Etc."
881,0002000530,GMHS,Gamehaus Holdings Inc.,7374,Services-Computer Processing & Data Preparation
882,0002000762,GMTH,GMTech Inc.,7371,Services-Computer Programming Services
883,0002001699,HPAI,Helport AI Ltd,7372,Services-Prepackaged Software
884,0002002045,GCL,GCL Global Holdings Ltd,7372,Services-Prepackaged Software
885,0002004024,LHSW,Lianhe Sowell International Group Ltd,7372,Services-Prepackaged Software
886,0002006291,CCIX,Churchill Capital Corp IX/Cayman,7373,Services-Computer Integrated Systems Design
887,0002007599,LAWR,"Robot Consulting Co., Ltd.",7370,"Services-Computer Programming, Data Processing, Etc."
888,0002007825,CCCX,Churchill Capital Corp X/Cayman,7374,Services-Computer Processing & Data Preparation
889,0002010499,DGNX,Diginex Ltd,7374,Services-Computer Processing & Data Preparation
890,0002010653,FVN,Future Vision II Acquisition Corp.,7373,Services-Computer Integrated Systems Design
891,0002013807,FOXX,Foxx Development Holdings Inc.,3576,Computer Communications Equipment
892,0002017541,GVSE,Gameverse Interactive Corp,7372,Services-Prepackaged Software
893,0002023554,SNDK,Sandisk Corp,3572,Computer Storage Devices
894,0002024114,TGHL,GrowHub Ltd,7374,Services-Computer Processing & Data Preparation
895,0002025416,OWLS,OBOOK HOLDINGS INC.,7372,Services-Prepackaged Software
896,0002026353,ATHR,"Aether Holdings, Inc.",7372,Services-Prepackaged Software
897,0002028707,BACQ,INFLECTION POINT ACQUISITION CORP. IV,7373,Services-Computer Integrated Systems Design
898,0002029138,SAGT,SAGTEC GLOBAL Ltd,7372,Services-Prepackaged Software
899,0002030781,SAIL,"SailPoint, Inc.",7372,Services-Prepackaged Software
900,0002033377,MGRT,Mega Fortune Co Ltd,7371,Services-Computer Programming Services
901,0002033383,FUSE,Fusemachines Inc.,7373,Services-Computer Integrated Systems Design
902,0002033770,DAIC,"CID Holdco, Inc.",7373,Services-Computer Integrated Systems Design
903,0002034400,BTTC,Black Titan Corp,7371,Services-Computer Programming Services
904,0002034520,GIBO,GIBO HOLDINGS Ltd,7372,Services-Prepackaged Software
905,0002038439,VWAV,"VisionWave Holdings, Inc.",7372,Services-Prepackaged Software
906,0002041829,CHOW,ChowChow Cloud International Holdings Ltd,7372,Services-Prepackaged Software
907,0002047148,CTW,CTW Cayman,7374,Services-Computer Processing & Data Preparation
908,0002047190,TCGL,TechCreate Group Ltd.,7374,Services-Computer Processing & Data Preparation
909,0002049184,BAO,BAO Holding Ltd.,7370,"Services-Computer Programming, Data Processing, Etc."
910,0002051146,SUWA,Sharewow Ltd,7374,Services-Computer Processing & Data Preparation
911,0002053033,PLTS,Platinum Analytics Cayman Ltd,7372,Services-Prepackaged Software
912,0002054696,NIQ,NIQ Global Intelligence plc,7370,"Services-Computer Programming, Data Processing, Etc."
913,0002057757,DBIM,Dbim Holdings Ltd,7370,"Services-Computer Programming, Data Processing, Etc."
914,0002058007,ECST,ECST Holdings Ltd,7372,Services-Prepackaged Software
915,0002058584,DKI,DarkIris Inc.,7372,Services-Prepackaged Software
916,0002058873,Q,"Qnity Electronics, Inc.",3674,Semiconductors & Related Devices
917,0002063196,NTSK,Netskope Inc,7372,Services-Prepackaged Software
918,0002064307,LOGC,ContextLogic Holdings Inc.,5961,Retail-Catalog & Mail-Order Houses
919,0002066522,GBH,Gigabit Inc.,7370,"Services-Computer Programming, Data Processing, Etc."
920,0002066926,GDNT,Guident Corp.,7372,Services-Prepackaged Software
921,0002067715,ALD,"Altech Digital Co., Ltd.",7371,Services-Computer Programming Services
922,0002069785,GLOO,"Gloo Holdings, Inc.",7374,Services-Computer Processing & Data Preparation
923,0002071502,KLK,Klook Technology Ltd,7372,Services-Prepackaged Software
924,0002075036,EVON,EvoNexus Group LTD,7370,"Services-Computer Programming, Data Processing, Etc."
925,0002076975,BRAI,Braiin Ltd,7374,Services-Computer Processing & Data Preparation
926,0002080711,ZSSK,ZHONGSHANG TECHNOLOGY INC,7372,Services-Prepackaged Software
927,0002084388,XYJG,XYJ TECHNOLOGY Corp,7374,Services-Computer Processing & Data Preparation
